,Corpus,Clean,UniqueClean
676,"Advanced university degree  Master or PhD  in Computer Science, Data Science, Mathematics, Engineering, or relevant field.  Experience leading a research team.  Principal on one or more of the following  a cited scientific or technical paper a complex project for a large enterprise or institution a newsworthy experiment or project involving a cutting-edge use of technology to solve a real-world problem    Design, build and optimize data-driven models using machine learning and analytical techniques.  Design, implement, and manage data science workflows, including processes and standards for collecting, cleaning and regularizing data.  Evaluate and recommend 3rd party data science tools and services.  Conceive and create insightful visualizations of data and models.  Advise on best practices and identify and recommend promising new techniques in machine learning and data analytics.  Direct and mentor other data scientists.  Collaborate with engineers to deploy models into production.  Document and present model plans and results, workflows, best practices, and recommendations.    ",advanced university degree master phd computer science data science mathematics engineering relevant leading research team principal one following cited scientific technical paper complex project enterprise institution newsworthy experiment project involving cuttingedge use technology solve realworld problem design build optimize datadriven models machine analytical techniques design implement manage data science workflows processes standards collecting cleaning regularizing data evaluate recommend rd party data science tools services conceive create insightful visualizations data models advise best practices identify recommend promising techniques machine data analytics direct mentor data scientists collaborate engineers deploy models production document present model plans results workflows best practices recommendations,advanced university degree master phd computer science data mathematics engineering relevant leading research team principal one following cited scientific technical paper complex project enterprise institution newsworthy experiment involving cuttingedge use technology solve realworld problem design build optimize datadriven models machine analytical techniques implement manage workflows processes standards collecting cleaning regularizing evaluate recommend rd party tools services conceive create insightful visualizations advise best practices identify promising analytics direct mentor scientists collaborate engineers deploy production document present model plans results recommendations
677," 5+ years of overall experience working with data science methodologies & techniques Excellent understanding of machine learning techniques and algorithms, such as dimensionality reduction, clustering, linear/logistic regression, Bayesian methods, time series modeling, parametric modeling  SEM, GLM, GLMM, etc.  , tree-based learners  RF, GBM, XGBOOST, CATBOOST, etc.  , neural networks  ANN, CNN, RNN, etc.  , MS/Ph. D.  degree in a quantitative discipline  computer science, applied mathematics, statistics, operations research, management of information systems, engineering, or equivalent Expert-level proficiency in SQL with intermediate- to expert-level proficiency in R/Python Proven track record of discovering effective solutions to complex problems.  Ability to break a problem into small problems and think of relevant techniques that can be explored & used to address them.  Strong skills in data structures and algorithms Exhibits a passion for learning and the ability to be adaptable and quickly learn and apply new languages, tools, and platforms    Conceptualize, design and develop high-quality solutions and insightful analyses using advanced AIML techniques Conduct research and prototype innovations; data and requirements gathering; solution scoping and architecture; consulting clients and client-facing teams on advanced statistical and machine learning methodologies Hands-on delivery AIML based solutions around a host of problems in retail industry Be a trusted thought leader & partner for client's AIML needs Coaching & grooming the team on the latest developments in the field of data science Author, publish & present data science specific white papers/articles in industry leading journals & conferences  ",overall data science methodologies techniques understanding machine techniques algorithms dimensionality reduction clustering linearlogistic regression bayesian methods time series modeling parametric modeling sem glm glmm treebased learners rf gbm xgboost catboost neural networks ann cnn rnn msph degree quantitative discipline computer science applied mathematics statistics operations research management information systems engineering expertlevel proficiency sql intermediate expertlevel proficiency rpython proven track record discovering effective solutions complex problems break problem small problems think relevant techniques explored used address data structures algorithms exhibits passion adaptable quickly learn apply languages tools platforms conceptualize design develop highquality solutions insightful analyses advanced aiml techniques conduct research prototype innovations data gathering solution scoping architecture consulting clients clientfacing teams advanced statistical machine methodologies handson delivery aiml based solutions around host problems retail industry trusted thought leader partner clients aiml needs coaching grooming team latest developments data science author publish present data science specific white papersarticles industry leading journals conferences,overall data science methodologies techniques understanding machine algorithms dimensionality reduction clustering linearlogistic regression bayesian methods time series modeling parametric sem glm glmm treebased learners rf gbm xgboost catboost neural networks ann cnn rnn msph degree quantitative discipline computer applied mathematics statistics operations research management information systems engineering expertlevel proficiency sql intermediate rpython proven track record discovering effective solutions complex problems break problem small think relevant explored used address structures exhibits passion adaptable quickly learn apply languages tools platforms conceptualize design develop highquality insightful analyses advanced aiml conduct prototype innovations gathering solution scoping architecture consulting clients clientfacing teams statistical handson delivery based around host retail industry trusted thought leader partner needs coaching grooming team latest developments author publish present specific white papersarticles leading journals conferences
678, Bachelor of Science and 5 years data science experience OR Master of Science and 2 years data science experience.      ,bachelor science data science master science data science,bachelor science data master
679,"    Manage competing priorities across the company Communicate with Different Stakeholders regarding analytics Creatively explore data to find interesting stories to tell Shepherd data models from sourcing the data to releasing models in production environments Working collaboratively and mentoring Data Analysts   At least four years experience as a Data Scientist, 6+ years a plus.  Fluent in Python and SQL Deep understanding of statistics and probability, preferably an understanding of information theory Strong communication and storytelling skills, data visualization a+ Experience working with Data Scientists and Data Analysts Excellent pattern recognition and predictive modeling skills Ability to create fast solutions to problems introduced in a changing environment with iteration towards optimal solutions Machine Learning experience a plus",manage competing priorities across company communicate different stakeholders regarding analytics creatively explore data find interesting stories tell shepherd data models sourcing data releasing models production environments collaboratively mentoring data analysts least four data scientist plus fluent python sql deep understanding statistics probability preferably understanding information theory communication storytelling data visualization data scientists data analysts pattern recognition predictive modeling create fast solutions problems introduced changing iteration towards optimal solutions machine plus,manage competing priorities across company communicate different stakeholders regarding analytics creatively explore data find interesting stories tell shepherd models sourcing releasing production environments collaboratively mentoring analysts least four scientist plus fluent python sql deep understanding statistics probability preferably information theory communication storytelling visualization scientists pattern recognition predictive modeling create fast solutions problems introduced changing iteration towards optimal machine
680,"      MS in STEM field 5 years total Data Science experience, with at least 3 years in industry vs.  science and academia Proficiency with healthcare analytics and data structures Data visualization skills",ms stem total data science least industry vs science academia proficiency healthcare analytics data structures data visualization,ms stem total data science least industry vs academia proficiency healthcare analytics structures visualization
681,"Masterâs Degree required, Data Science, Computer Science, Engineering, Math, or Statistics.  PhD preferred 10 years of relevant experience and strong knowledge in at least one of the following fields  statistics, data mining, machine learning, operations research, econometrics, natural language processing, and/or information retrieval Extensive experience in extracting, cleaning, preparing, and modeling data; command-line scripting, data structures, and algorithms; and working in a . Net environment Expertise in one or more of the following  modeling / mathematics, data mining, and /or machine learning Experience should include work with technology like SQL, Hadoop, and Python Solid understanding of database design, structure, Data security and privacy Algorithms for data integration / capture Ability to translate engagement objectives to a project plan with milestones, and resource/technology requirements, and teach, lead, and manage projects to successful execution Experience with Microsoft Azure and its Data Analytics tools is a plus Ability to travel up to 30-40%  if based in Plano, TX    Retrieve, prepare, and process data via variety of data sources such as social media, news, internal/external documents, emails, financial data, and operational data Evaluate all models and provide authorization of design, outcomes, and recommendations on implementation & validation steps.  Create road maps for implementation of data and analytics strategy, including infrastructure design and development of data models.  Interface with business stakeholders to understand their needs and criteria for success Establish data policies, standards, organization and enforcement of data governance.  Explain the âwhy & howâ of your data driven recommendations to cross-functional teams Special projects as assigned  ",masters degree data science computer science engineering math statistics phd relevant least one following fields statistics data mining machine operations research econometrics natural language processing andor information retrieval extensive extracting cleaning preparing modeling data commandline scripting data structures algorithms net expertise one following modeling mathematics data mining machine include technology like sql hadoop python solid understanding database design structure data security privacy algorithms data integration capture translate engagement objectives project plan milestones resourcetechnology teach lead manage projects successful execution microsoft azure data analytics tools plus travel based plano tx retrieve prepare process data via variety data sources social media news internalexternal documents emails financial data operational data evaluate models authorization design outcomes recommendations implementation validation steps create road maps implementation data analytics strategy infrastructure design development data models interface business stakeholders understand needs criteria success establish data policies standards organization enforcement data governance explain data driven recommendations crossfunctional teams special projects assigned,masters degree data science computer engineering math statistics phd relevant least one following fields mining machine operations research econometrics natural language processing andor information retrieval extensive extracting cleaning preparing modeling commandline scripting structures algorithms net expertise mathematics include technology like sql hadoop python solid understanding database design structure security privacy integration capture translate engagement objectives project plan milestones resourcetechnology teach lead manage projects successful execution microsoft azure analytics tools plus travel based plano tx retrieve prepare process via variety sources social media news internalexternal documents emails financial operational evaluate models authorization outcomes recommendations implementation validation steps create road maps strategy infrastructure development interface business stakeholders understand needs criteria success establish policies standards organization enforcement governance explain driven crossfunctional teams special assigned
682,"EDUCATION â Masterâs degree is required in computer science, data science, biostatistics, or similar field EXPERIENCE â Minimum of five  8  years of related experience is required.  Advanced skills in data science tools such as R, Python, as well as broad computational and statistical skills, complex data structures, a variety of analytical and open source tools; Experience with machine learning, distributed and cloud computing, and version control tools EQUIVALENCY â Combination of post-high school education, job related certification, and/or related experience equivalent to nine  14  years may be considered in lieu of minimum requirements.      No direct patient care.    Vision - Near  clear vision at 20 inches or less Weight Lifted/Force Exerted  up to 10 pounds/4. 5 kilos, up to 1/3 of time Hearing  able to clearly hear details Sit  2/3 or more of time Talk  able to communicate verbally Mental/Emotional  able to work in close proximity to others and/or in a distracting environment Mental/Emotional  able to cope with stress effectively Mental/Emotional  able to prioritize effectively",education masters degree computer science data science biostatistics similar minimum five advanced data science tools r python well broad computational statistical complex data structures variety analytical open source tools machine distributed cloud computing version control tools equivalency combination posthigh school education job certification andor nine may considered lieu minimum direct patient care vision near clear vision inches less weight liftedforce exerted pounds kilos time hearing able clearly hear details sit time talk able communicate verbally mentalemotional able close proximity others andor distracting mentalemotional able cope stress effectively mentalemotional able prioritize effectively,education masters degree computer science data biostatistics similar minimum five advanced tools r python well broad computational statistical complex structures variety analytical open source machine distributed cloud computing version control equivalency combination posthigh school job certification andor nine may considered lieu direct patient care vision near clear inches less weight liftedforce exerted pounds kilos time hearing able clearly hear details sit talk communicate verbally mentalemotional close proximity others distracting cope stress effectively prioritize
683," Ph.  D.  in computer science or similar field or MS with 3+ years of related experience Deep knowledge of machine learning, information retrieval, data mining, statistics, NLP or related field.  Good functional coding skills in C++, Java, Scala in addition to good knowledge of one of the scripting languages such as Python or Perl.  Experience working with large data sets and distributed computing tools a plus  Map/Reduce, Hadoop, Hive, Spark etc.   Superior ability to analyze and interpret the results of product experiments.  Proven experience working with statistical languages such as R.  Strong communication skills both written and verbal      ",ph computer science similar ms deep machine information retrieval data mining statistics nlp good functional coding c java scala addition good one scripting languages python perl data sets distributed computing tools plus mapreduce hadoop hive spark superior analyze interpret results product experiments proven statistical languages r communication written verbal,ph computer science similar ms deep machine information retrieval data mining statistics nlp good functional coding c java scala addition one scripting languages python perl sets distributed computing tools plus mapreduce hadoop hive spark superior analyze interpret results product experiments proven statistical r communication written verbal
684,"    Curate and analyze complex clinical data Design and execute data analyses for real-world evidence generation Perform integrative analyses of clinical and device data from large patient cohorts Translate real-world observations into clinical actionable insights using precision medicine, phenotyping, machine learning, artificial intelligence Apply scientific knowledge on data modeling, data analytics, predictive algorithms, and other data science principles to create concepts, develop prototypes, and generate insight from data Research and develop AI and Deep Learning algorithms Solve analytical problems and effectively communicate methodologies and results Draw inferences and conclusions Create dashboards and visualizations of processed data to identify trends Translate project needs and goals into a data driven analytical approach Understand the context of big data and its implications around privacy Work autonomously in a fast-paced environment Work with a broad range of technologists and support personnel both within and outside of Abbott  PhD in quantitative discipline, such as computer science, engineering, data science, bioinformatics, statistics, mathematics, machine learning or related field.  1-2 years of work or internship experience.  ",curate analyze complex clinical data design execute data analyses realworld evidence generation perform integrative analyses clinical device data patient cohorts translate realworld observations clinical actionable insights precision medicine phenotyping machine artificial intelligence apply scientific data modeling data analytics predictive algorithms data science principles create concepts develop prototypes generate insight data research develop ai deep algorithms solve analytical problems effectively communicate methodologies results draw inferences conclusions create dashboards visualizations processed data identify trends translate project needs goals data driven analytical approach understand context big data implications around privacy autonomously fastpaced broad range technologists support personnel within outside abbott phd quantitative discipline computer science engineering data science bioinformatics statistics mathematics machine internship,curate analyze complex clinical data design execute analyses realworld evidence generation perform integrative device patient cohorts translate observations actionable insights precision medicine phenotyping machine artificial intelligence apply scientific modeling analytics predictive algorithms science principles create concepts develop prototypes generate insight research ai deep solve analytical problems effectively communicate methodologies results draw inferences conclusions dashboards visualizations processed identify trends project needs goals driven approach understand context big implications around privacy autonomously fastpaced broad range technologists support personnel within outside abbott phd quantitative discipline computer engineering bioinformatics statistics mathematics internship
685," PhD in Bioinformatics, Biostatistics, Computational Biology, Applied Mathematics, Computer Science, Statistics, Machine Learning or similar field A solid understanding of statistics and data mining of biological data types At least 4 years of experience working with large scale genomic data types  e.  g.  next generation sequencing, metagenomics, transcriptomics, metabolomics, etc  Expertise in Python and/or R Experience working in a Linux environment Experience working in an Amazon cloud environment Outstanding programming and problem-solving skills Self-driven and work well in an interdisciplinary team with minimal direction A strong desire to understand why things work the way they do Thrive in a fast-paced environment and able to prioritize amongst multiple projects Experience with communicating and presenting complex concepts to diverse audiences Must be organizationally adaptable, innovative and thrive in high complexity environments to deliver high quality work product in the face of multiple demands This position may be based in one of the following locations; New Brunswick, NJ, Raritan , NJ, Titusville, NJ, Spring House, PA or Cambridge, MA.    Collaborate closely with your scientific peers within the WWDA disease areas to identify the datasets and analyses necessary to formulate and test scientific hypotheses, discover disease/pathway associations, identify novel targets and/or identify biomarkers Design and develop novel computational pipelines for the analysis and integration of -omic data from clinical studies Maintain expert knowledge of computational biology tools.  Review, test and benchmark these tools towards implementation and improvement of WWDA programs.  Keep abreast of scientific literature, emerging approaches and innovations in computational biology.  Collaborate with an interdisciplinary WWDA team and across Janssen therapeutic areas Represent the Data Sciences team in both WWDA meetings and meetings with external collaborators  ",phd bioinformatics biostatistics computational biology applied mathematics computer science statistics machine similar solid understanding statistics data mining biological data types least scale genomic data types e g next generation sequencing metagenomics transcriptomics metabolomics expertise python andor r linux amazon cloud outstanding programming problemsolving selfdriven well interdisciplinary team minimal direction desire understand things way thrive fastpaced able prioritize amongst multiple projects communicating presenting complex concepts diverse audiences must organizationally adaptable innovative thrive complexity environments deliver product face multiple demands position may based one following locations brunswick nj raritan nj titusville nj spring house pa cambridge collaborate closely scientific peers within wwda disease areas identify datasets analyses necessary formulate test scientific hypotheses discover diseasepathway associations identify novel targets andor identify biomarkers design develop novel computational pipelines analysis integration omic data clinical maintain expert computational biology tools review test benchmark tools towards implementation improvement wwda programs keep abreast scientific literature emerging approaches innovations computational biology collaborate interdisciplinary wwda team across janssen therapeutic areas represent data sciences team wwda meetings meetings external collaborators,phd bioinformatics biostatistics computational biology applied mathematics computer science statistics machine similar solid understanding data mining biological types least scale genomic e g next generation sequencing metagenomics transcriptomics metabolomics expertise python andor r linux amazon cloud outstanding programming problemsolving selfdriven well interdisciplinary team minimal direction desire understand things way thrive fastpaced able prioritize amongst multiple projects communicating presenting complex concepts diverse audiences must organizationally adaptable innovative complexity environments deliver product face demands position may based one following locations brunswick nj raritan titusville spring house pa cambridge collaborate closely scientific peers within wwda disease areas identify datasets analyses necessary formulate test hypotheses discover diseasepathway associations novel targets biomarkers design develop pipelines analysis integration omic clinical maintain expert tools review benchmark towards implementation improvement programs keep abreast literature emerging approaches innovations across janssen therapeutic represent sciences meetings external collaborators
686,"      5+ years of practical experience with a BS or MS or PhD in Mathematics, Economics, Computer Science, Information Management or Statistics Must have at least 3+ years of experience in each of the following skills  Writing complex SQL queries Working with large datasets Using a scripting language like Python for data analysis Experience using BI and visualization tools Excellent understanding of machine learning techniques and algorithms, such as Logistic Regression, Linear Regression, k-NN, Naive Bayes, SVM, Random Forest, etc.  Experience with TensorFlow a plus Proven ability to perform statistical analysis and experience with tools such as SAS, R, or equivalent Experience with cloud computing services like AWS Ability to collaborate effectively and work as part of a team Excellent communication skills ",practical bs ms phd mathematics economics computer science information management statistics must least following writing complex sql queries datasets scripting language like python data analysis bi visualization tools understanding machine techniques algorithms logistic regression linear regression knn naive bayes svm random forest tensorflow plus proven perform statistical analysis tools sas r cloud computing services like aws collaborate effectively part team communication,practical bs ms phd mathematics economics computer science information management statistics must least following writing complex sql queries datasets scripting language like python data analysis bi visualization tools understanding machine techniques algorithms logistic regression linear knn naive bayes svm random forest tensorflow plus proven perform statistical sas r cloud computing services aws collaborate effectively part team communication
687,"Masterâs/Bachelor's degree in a technical field  e. g. , Mathematics, Statistics, Computer Science, Engineering or related discipline  3+ years of data science and visualization experience  i. e. , model development, data exploration, data mining, etc.   Experience with statistical coding languages and toolsets  e. g. , R, Python , visualization tools  e. g.  Tableau, Qlikview  and query languages  e. g. , SQL  Strong data visualization and presentation skills Demonstrated experience showing strong critical thinking and problem solving skills Ability to communicate complex quantitative insights in a clear and precise manner U. S.  Citizenship required   required by federal government for position     Previous consulting experience  technology, strategy, or management consulting  Familiarity with Hive, Pig, Elastic Search, or other analytic tools Understand ETL basic concepts of data flow, data enrichment, data consolidation, change data capture and transformation Experience with Big Data technology stack  i. e.  Hadoop, MongoDB, Spark, Cassandra etc.   Experience with machine learning or statistical libraries  MLlib  and deep learning libraries  Tensorflow, etc.      ",mastersbachelors degree technical e g mathematics statistics computer science engineering discipline data science visualization e model development data exploration data mining statistical coding languages toolsets e g r python visualization tools e g tableau qlikview query languages e g sql data visualization presentation demonstrated showing critical thinking problem solving communicate complex quantitative insights clear precise manner u citizenship federal government position previous consulting technology strategy management consulting familiarity hive pig elastic search analytic tools understand etl basic concepts data flow data enrichment data consolidation change data capture transformation big data technology stack e hadoop mongodb spark cassandra machine statistical libraries mllib deep libraries tensorflow,mastersbachelors degree technical e g mathematics statistics computer science engineering discipline data visualization model development exploration mining statistical coding languages toolsets r python tools tableau qlikview query sql presentation demonstrated showing critical thinking problem solving communicate complex quantitative insights clear precise manner u citizenship federal government position previous consulting technology strategy management familiarity hive pig elastic search analytic understand etl basic concepts flow enrichment consolidation change capture transformation big stack hadoop mongodb spark cassandra machine libraries mllib deep tensorflow
688,"      MS or PhD in Computer Science, Data Science, or related field.  2+ years of production level experience in developing deep learning algorithms and technologies.  Experience with at least one major deep learning framework  TensorFlow, Caffe, Theano, Torch, CNTK, MxNet .  Strong knowledge of deep learning theory  CNNs, RNNs, LSTMs, etc.  .  Strong Python programming experience.  Hands on experience with statistical modeling and machine learning software  Python statistical and ML libraries, R, etc.  .  Experience with database technologies and modeling  e. g.  SQL, no-SQL, graph databases .  Experience with cloud-based solutions  preferably AWS .  Experience with containerized solutions  Docker/Kubernetes  Strong problem solving skills and ability to learn quickly.  Being up-to-date on trends and developments in deep learning.  Proven ability to work both independently and in team-based environment.  Commitment to producing high quality, well-designed and flexible solutions.  Solid troubleshooting, analytical, and organizational skills with attention to detail.  Excellent verbal and written communication skills. ",ms phd computer science data science production level developing deep algorithms technologies least one major deep framework tensorflow caffe theano torch cntk mxnet deep theory cnns rnns lstms python programming hands statistical modeling machine software python statistical ml libraries r database technologies modeling e g sql nosql graph databases cloudbased solutions preferably aws containerized solutions dockerkubernetes problem solving learn quickly uptodate trends developments deep proven independently teambased commitment producing welldesigned flexible solutions solid troubleshooting analytical organizational attention detail verbal written communication,ms phd computer science data production level developing deep algorithms technologies least one major framework tensorflow caffe theano torch cntk mxnet theory cnns rnns lstms python programming hands statistical modeling machine software ml libraries r database e g sql nosql graph databases cloudbased solutions preferably aws containerized dockerkubernetes problem solving learn quickly uptodate trends developments proven independently teambased commitment producing welldesigned flexible solid troubleshooting analytical organizational attention detail verbal written communication
689," BS Degree  Masterâs preferred  Statistics, Machine Learning, Operations Research, Applied Math; or equivalent.  0 â 3 years of data science experience.  Experience with statistical and mathematical software Proven ability to develop system prototypes.  SQL skills Excellent oral and written communication skills.  Strong documentation skills.  Understanding of machine learning techniques and the ability to invent.  Big data experience- Hadoop, Spark, Map-reduce, Hive, etc.  Experience with Agile methodology or similar lean startup approach to building software.  Experience with time series or signal processing analytics.    BS Degree  Masterâs preferred  Statistics, Machine Learning, Operations Research, Applied Math; or equivalent.  0 â 3 years of data science experience.  Experience with statistical and mathematical software Proven ability to develop system prototypes.  SQL skills Excellent oral and written communication skills.  Strong documentation skills.  Understanding of machine learning techniques and the ability to invent.  Big data experience- Hadoop, Spark, Map-reduce, Hive, etc.  Experience with Agile methodology or similar lean startup approach to building software.  Experience with time series or signal processing analytics.  Data curation Develop statistical modeling techniques for pattern recognition problems.  Develop code in R, Java, Python, or other languages for statistical analysis, optimization, and simulation.  Build models that maximize performance and accuracy.  Strategic planning and project management.   BS Degree  Masterâs preferred  Statistics, Machine Learning, Operations Research, Applied Math; or equivalent.  0 â 3 years of data science experience.  Experience with statistical and mathematical software Proven ability to develop system prototypes.  SQL skills Excellent oral and written communication skills.  Strong documentation skills.  Understanding of machine learning techniques and the ability to invent.  Big data experience- Hadoop, Spark, Map-reduce, Hive, etc.  Experience with Agile methodology or similar lean startup approach to building software.  Experience with time series or signal processing analytics.  ",bs degree masters statistics machine operations research applied math data science statistical mathematical software proven develop prototypes sql oral written communication documentation understanding machine techniques invent big data hadoop spark mapreduce hive agile methodology similar lean startup approach building software time series signal processing analytics bs degree masters statistics machine operations research applied math data science statistical mathematical software proven develop prototypes sql oral written communication documentation understanding machine techniques invent big data hadoop spark mapreduce hive agile methodology similar lean startup approach building software time series signal processing analytics data curation develop statistical modeling techniques pattern recognition problems develop code r java python languages statistical analysis optimization simulation build models maximize performance accuracy strategic planning project management bs degree masters statistics machine operations research applied math data science statistical mathematical software proven develop prototypes sql oral written communication documentation understanding machine techniques invent big data hadoop spark mapreduce hive agile methodology similar lean startup approach building software time series signal processing analytics,bs degree masters statistics machine operations research applied math data science statistical mathematical software proven develop prototypes sql oral written communication documentation understanding techniques invent big hadoop spark mapreduce hive agile methodology similar lean startup approach building time series signal processing analytics curation modeling pattern recognition problems code r java python languages analysis optimization simulation build models maximize performance accuracy strategic planning project management
690,"MS required from a quantitative field from such as Data Science, Engineering, Mathematics or Statistics10+ years of applied experience in Data, Analytics, Data Science, Data Engineering and/or BI. 5+ years managing teams of data professionals    Help hire, manage, and lead a team of Data Scientists, Analysts, Data Engineers and Contractors.  Mentor the team to develop a cultural of ownership and delivery.  Manage both Data Science and Data Engineering projects to ensure timely delivery of prioritized tasks.  Help run daily scrum and backlog grooming processes.  Lead Data Science & Analytics initiatives for the team.  Provide forecasting, revenue modeling, predictive analysis, scenario planning, A/B testing and data science for stakeholder teams.  Lead the build out and optimization of a cloud-based Data Lake, Data Warehouse, and File System.  Work closely with on-site and off-shore teams to build out ETLs to support Business Intelligence initiatives.  Provide technical support and guidance for key architectural decisions including  real-time processing, distributed computing, & containerized ML models.  Lead the build out of standardized reporting for multiple groups within the organization.  Create requirements for new data sources and ETL for new reports.  Help QA and ensure business definitions are accurate.  Partner effectively and earn trust with stakeholder teams.  Take ownership of priorities and ensure that the team deliver results on time.  Develop a deep understanding of KPIâs that affect each group.  Provide entrepreneurial guidance based on findings.  Identify, maintain, develop and enhance machine learning models for end user facing digital products, including areas, but not limited to, video recommendations, metadata extraction and generation, computer vision, and user profiling Support Digital Product Marketing team through designing and recommending appropriate analytic methodologies for the following Marketing Analytics  tagging, touch attribution, marketing funnel & conversion analysis, acquisition & engagement metrics and paid media optimization Contact Strategy  Identifying optimal frequency, sequencing, and cross channel mix for effective customer communications Customer Value  Assessing current lifetime value and determining leading indicators for high value customers Create presentations and communicate findings in regular weekly/monthly presentations.  Help present in Digital Weekly Data Meeting.  Create, define, and document processes and analyses.  Help drive data governance initiatives within the organization.   MS required from a quantitative field from such as Data Science, Engineering, Mathematics or Statistics10+ years of applied experience in Data, Analytics, Data Science, Data Engineering and/or BI. 5+ years managing teams of data professionals",ms quantitative data science engineering mathematics statistics applied data analytics data science data engineering andor bi managing teams data professionals help hire manage lead team data scientists analysts data engineers contractors mentor team develop cultural ownership delivery manage data science data engineering projects timely delivery prioritized tasks help run daily scrum backlog grooming processes lead data science analytics initiatives team forecasting revenue modeling predictive analysis scenario planning ab testing data science stakeholder teams lead build optimization cloudbased data lake data warehouse file closely onsite offshore teams build etls support business intelligence initiatives technical support guidance key architectural decisions realtime processing distributed computing containerized ml models lead build standardized reporting multiple groups within organization create data sources etl reports help qa business definitions accurate partner effectively earn trust stakeholder teams take ownership priorities team deliver results time develop deep understanding kpis affect group entrepreneurial guidance based findings identify maintain develop enhance machine models end user facing digital products areas limited video recommendations metadata extraction generation computer vision user profiling support digital product marketing team designing recommending appropriate analytic methodologies following marketing analytics tagging touch attribution marketing funnel conversion analysis acquisition engagement metrics paid media optimization contact strategy identifying optimal frequency sequencing cross channel mix effective customer communications customer value assessing current lifetime value determining leading indicators value customers create presentations communicate findings regular weeklymonthly presentations help present digital weekly data meeting create define document processes analyses help drive data governance initiatives within organization ms quantitative data science engineering mathematics statistics applied data analytics data science data engineering andor bi managing teams data professionals,ms quantitative data science engineering mathematics statistics applied analytics andor bi managing teams professionals help hire manage lead team scientists analysts engineers contractors mentor develop cultural ownership delivery projects timely prioritized tasks run daily scrum backlog grooming processes initiatives forecasting revenue modeling predictive analysis scenario planning ab testing stakeholder build optimization cloudbased lake warehouse file closely onsite offshore etls support business intelligence technical guidance key architectural decisions realtime processing distributed computing containerized ml models standardized reporting multiple groups within organization create sources etl reports qa definitions accurate partner effectively earn trust take priorities deliver results time deep understanding kpis affect group entrepreneurial based findings identify maintain enhance machine end user facing digital products areas limited video recommendations metadata extraction generation computer vision profiling product marketing designing recommending appropriate analytic methodologies following tagging touch attribution funnel conversion acquisition engagement metrics paid media contact strategy identifying optimal frequency sequencing cross channel mix effective customer communications value assessing current lifetime determining leading indicators customers presentations communicate regular weeklymonthly present weekly meeting define document analyses drive governance
691,"  Product analysts should have proficiency in Microsoft Office Suite and exposure to at least one programming language  e. g. , VBA, SQL, Python, R, Tableau  Excellent verbal and written communication Ability to manipulate and analyze data to address and solve business problems Willingness to independently learn and make an impact within a team environment  Must meet one of the following  Rising senior working toward Bachelors  BS/BA  degree in scientific/quantitative field Entering final year of Masters program  MS/MA  in scientific/quantitative field Must be eligible for full-time employment between December 2020 and September 2021 Must meet one of the following  Rising senior working toward Bachelors  BS/BA  degree in scientific/quantitative field Entering final year of Masters program  MS/MA  in scientific/quantitative field Must be eligible for full-time employment between December 2020 and September 2021",product analysts proficiency microsoft office suite exposure least one programming language e g vba sql python r tableau verbal written communication manipulate analyze data address solve business problems willingness independently learn make impact within team must meet one following rising senior toward bachelors bsba degree scientificquantitative entering final year masters program msma scientificquantitative must eligible fulltime employment december september must meet one following rising senior toward bachelors bsba degree scientificquantitative entering final year masters program msma scientificquantitative must eligible fulltime employment december september,product analysts proficiency microsoft office suite exposure least one programming language e g vba sql python r tableau verbal written communication manipulate analyze data address solve business problems willingness independently learn make impact within team must meet following rising senior toward bachelors bsba degree scientificquantitative entering final year masters program msma eligible fulltime employment december september
692,"     Masters or PhD in science, engineering or math.  The ability to interpret complex data using a variety of analytical, statistical or machine learning techniques.  Software underpins many of the solutions we provide, so you need to have some programming skills.  We do not expect you to be an expert, but a good grounding in one of our core languages is required  Java, Python, C, C , C++, R, Matlab.  Excellent interpersonal skills and the ability to explain complex concepts to clients and colleagues from all backgrounds.  The eagerness and capacity to quickly learn new domains and technologies.  ",masters phd science engineering math interpret complex data variety analytical statistical machine techniques software underpins many solutions need programming expect expert good grounding one core languages java python c c c r matlab interpersonal explain complex concepts clients colleagues backgrounds eagerness capacity quickly learn domains technologies,masters phd science engineering math interpret complex data variety analytical statistical machine techniques software underpins many solutions need programming expect expert good grounding one core languages java python c r matlab interpersonal explain concepts clients colleagues backgrounds eagerness capacity quickly learn domains technologies
