,Corpus,Clean,UniqueClean
10,"Works extensively with Cisco Layer 2 and Layer 3 solutions and products.  Cisco CCNA Certification a minimum.  Familiarity and working knowledge of telecommunication circuit types  e. g. , P2P T1/T3, TDM, IP Ethernet  Understand and have the ability to implement Cisco router, switch, and ASA products.  Skills troubleshooting access-lists, IPv4 and IPv6 issues across varying protocols such as OSPF, BGP, EIGRP and Static Routing.  Working knowledge and understanding of implementing various routing protocols to include OSPF, BGP, EIGRP and Static Routes.  Strong interpersonal, written and oral skills.  From time to time, candidate may be asked to present project outline to customer.  Ability to conduct research on networking products with various vendors to accommodate changing customer requirements.  Ability to work in a team-oriented collaborative environment while being highly motivated to take the lead on projects.  Works extensively with Cisco Layer 2 and Layer 3 solutions and products.  Cisco CCNA Certification a minimum.  Familiarity and working knowledge of telecommunication circuit types  e. g. , P2P T1/T3, TDM, IP Ethernet  Understand and have the ability to implement Cisco router, switch, and ASA products.  Skills troubleshooting access-lists, IPv4 and IPv6 issues across varying protocols such as OSPF, BGP, EIGRP and Static Routing.  Working knowledge and understanding of implementing various routing protocols to include OSPF, BGP, EIGRP and Static Routes.  Strong interpersonal, written and oral skills.  From time to time, candidate may be asked to present project outline to customer.  Ability to conduct research on networking products with various vendors to accommodate changing customer requirements.  Ability to work in a team-oriented collaborative environment while being highly motivated to take the lead on projects.   Works extensively with Cisco Layer 2 and Layer 3 solutions and products.  Cisco CCNA Certification a minimum.  Familiarity and working knowledge of telecommunication circuit types  e. g. , P2P T1/T3, TDM, IP Ethernet  Understand and have the ability to implement Cisco router, switch, and ASA products.  Skills troubleshooting access-lists, IPv4 and IPv6 issues across varying protocols such as OSPF, BGP, EIGRP and Static Routing.  Working knowledge and understanding of implementing various routing protocols to include OSPF, BGP, EIGRP and Static Routes.  Strong interpersonal, written and oral skills.  From time to time, candidate may be asked to present project outline to customer.  Ability to conduct research on networking products with various vendors to accommodate changing customer requirements.  Ability to work in a team-oriented collaborative environment while being highly motivated to take the lead on projects.  ",works extensively cisco layer layer solutions products cisco ccna certification minimum familiarity telecommunication circuit types e g pp tt tdm ip ethernet understand implement cisco router switch asa products troubleshooting accesslists ipv ipv issues across varying protocols ospf bgp eigrp static routing understanding implementing various routing protocols include ospf bgp eigrp static routes interpersonal written oral time time candidate may asked present project outline customer conduct research networking products various vendors accommodate changing customer teamoriented collaborative highly motivated take lead projects works extensively cisco layer layer solutions products cisco ccna certification minimum familiarity telecommunication circuit types e g pp tt tdm ip ethernet understand implement cisco router switch asa products troubleshooting accesslists ipv ipv issues across varying protocols ospf bgp eigrp static routing understanding implementing various routing protocols include ospf bgp eigrp static routes interpersonal written oral time time candidate may asked present project outline customer conduct research networking products various vendors accommodate changing customer teamoriented collaborative highly motivated take lead projects works extensively cisco layer layer solutions products cisco ccna certification minimum familiarity telecommunication circuit types e g pp tt tdm ip ethernet understand implement cisco router switch asa products troubleshooting accesslists ipv ipv issues across varying protocols ospf bgp eigrp static routing understanding implementing various routing protocols include ospf bgp eigrp static routes interpersonal written oral time time candidate may asked present project outline customer conduct research networking products various vendors accommodate changing customer teamoriented collaborative highly motivated take lead projects,works extensively cisco layer solutions products ccna certification minimum familiarity telecommunication circuit types e g pp tt tdm ip ethernet understand implement router switch asa troubleshooting accesslists ipv issues across varying protocols ospf bgp eigrp static routing understanding implementing various include routes interpersonal written oral time candidate may asked present project outline customer conduct research networking vendors accommodate changing teamoriented collaborative highly motivated take lead projects
11," Advanced working SQL knowledge and experience working with relational databases, query authoring  SQL  as well as working familiarity with a variety of databases.  Experience building and optimizing âBig Dataâ data pipelines, architectures and data sets.  Experience performing root cause analysis on internal and external data and processes to answer specific business questions and identify opportunities for improvement.  Strong analytical skills and detailed oriented.  Build processes supporting data transformation, data structures, metadata, dependency and workload management.  A successful history of manipulating, processing and extracting value from large disconnected datasets.  Strong project management and organizational skills.  Experience supporting and working with cross-functional teams in a dynamic environment.  Experience with NoSQL solutions like Mongo DB a plus.    Create and maintain optimal data pipeline architecture.  Assemble large, complex data sets that meet functional / non-functional business requirements.  Identify, design, and implement internal process improvements  automating manual processes, optimizing data delivery, and re-designing infrastructure for greater scalability.  Build the infrastructure required for optimal extraction, transformation, and loading of data from a wide variety of data sources using SQL.  Build analytics tools that utilize the data pipeline to provide actionable insights into customer acquisition, operational efficiency and other key business performance metrics.  Work with stakeholders including the Executive, Product, Data and Design teams to assist with data-related technical issues and support their data infrastructure needs.  Create data tools for analytics and data scientist team members that assist them in building and optimizing our product into an innovative industry leader.  Work with data and analytics experts to strive for greater functionality in our data systems.   ",advanced sql relational databases query authoring sql well familiarity variety databases building optimizing big data data pipelines architectures data sets performing root cause analysis internal external data processes answer specific business questions identify opportunities improvement analytical detailed oriented build processes supporting data transformation data structures metadata dependency workload management successful history manipulating processing extracting value disconnected datasets project management organizational supporting crossfunctional teams dynamic nosql solutions like mongo db plus create maintain optimal data pipeline architecture assemble complex data sets meet functional nonfunctional business identify design implement internal process improvements automating manual processes optimizing data delivery redesigning infrastructure greater scalability build infrastructure optimal extraction transformation loading data wide variety data sources sql build analytics tools utilize data pipeline actionable insights customer acquisition operational efficiency key business performance metrics stakeholders executive product data design teams assist datarelated technical issues support data infrastructure needs create data tools analytics data scientist team members assist building optimizing product innovative industry leader data analytics experts strive greater functionality data systems,advanced sql relational databases query authoring well familiarity variety building optimizing big data pipelines architectures sets performing root cause analysis internal external processes answer specific business questions identify opportunities improvement analytical detailed oriented build supporting transformation structures metadata dependency workload management successful history manipulating processing extracting value disconnected datasets project organizational crossfunctional teams dynamic nosql solutions like mongo db plus create maintain optimal pipeline architecture assemble complex meet functional nonfunctional design implement process improvements automating manual delivery redesigning infrastructure greater scalability extraction loading wide sources analytics tools utilize actionable insights customer acquisition operational efficiency key performance metrics stakeholders executive product assist datarelated technical issues support needs scientist team members innovative industry leader experts strive functionality systems
12,"1+ year of work experience with ETL and data modeling1+ year of experience with the suite of open source big data technologies and platforms  Cloudera/Hortonworks, Spark, Kafka, Presto, Hive, Cassandra 1+ year of experience in architecting and building scalable data platforms processing data on a terabyte or petabyte scale1+ year of experience with Cloud Technologies  AWS, Azure, Google, etc 1+ year of experience with at least one SQL language such as T-SQL or PL/SQL 1+ year of work experience with ETL and data modeling1+ year of experience with the suite of open source big data technologies and platforms  Cloudera/Hortonworks, Spark, Kafka, Presto, Hive, Cassandra 1+ year of experience in architecting and building scalable data platforms processing data on a terabyte or petabyte scale1+ year of experience with Cloud Technologies  AWS, Azure, Google, etc 1+ year of experience with at least one SQL language such as T-SQL or PL/SQL   ",year etl data modeling year suite open source big data technologies platforms clouderahortonworks spark kafka presto hive cassandra year architecting building scalable data platforms processing data terabyte petabyte scale year cloud technologies aws azure google year least one sql language tsql plsql year etl data modeling year suite open source big data technologies platforms clouderahortonworks spark kafka presto hive cassandra year architecting building scalable data platforms processing data terabyte petabyte scale year cloud technologies aws azure google year least one sql language tsql plsql,year etl data modeling suite open source big technologies platforms clouderahortonworks spark kafka presto hive cassandra architecting building scalable processing terabyte petabyte scale cloud aws azure google least one sql language tsql plsql
13,"Bachelorsâ Degree and 18+ yearsâ experience.  Direct, relevant experience and familiarization with NASA/NOAA system architecture and organizational structures Ground System Engineering experience Experience in ground system development, installation and test Writing Test Procedures    ",bachelors degree direct relevant familiarization nasanoaa architecture organizational structures ground engineering ground development installation test writing test procedures,bachelors degree direct relevant familiarization nasanoaa architecture organizational structures ground engineering development installation test writing procedures
14," Must be a US Citizen BA/BS or Master's degree with emphasis on coursework of a quantitative nature  e. g. , Statistics, Computer Science, Engineering, Mathematics, Data Sciences .  Experience in SQL or PL/SQL, ETL   batch and stream processing  and data modeling Experience in Open source technologies  Spark, Kafka, Hive  Experience in Architecting big data Experience in Processing large volumes of data Experience in Cloud Technologies  AWS  Experience in with Java or Scala programming for data processing Experience supporting projects with Machine learning  Create, design and maintain reusable datasets for analysis by data scientists.  Assess new data sources to better understand availability and quality of data.  Provide governance and best practices of data structures, data integrity, and querying.  Interpret business needs from requests, and rapidly implement effective technical solutions.  Design, implement and enhance ETL  extract, transform and load  processes.  Write SQL queries to answer questions from stakeholders.  Maintain source code repository of scripts  SQL, Python, R  and other data products  dashboards, reports, etc.  .  Work with technology teams  BA,QA, Dev and Admin  to understand data capture and testing needs.  Automate and improve creation/maintenance of reports and dashboards .    ",must us citizen babs masters degree emphasis coursework quantitative nature e g statistics computer science engineering mathematics data sciences sql plsql etl batch stream processing data modeling open source technologies spark kafka hive architecting big data processing volumes data cloud technologies aws java scala programming data processing supporting projects machine create design maintain reusable datasets analysis data scientists assess data sources better understand availability data governance best practices data structures data integrity querying interpret business needs requests rapidly implement effective technical solutions design implement enhance etl extract transform load processes write sql queries answer questions stakeholders maintain source code repository scripts sql python r data products dashboards reports technology teams baqa dev admin understand data capture testing needs automate improve creationmaintenance reports dashboards,must us citizen babs masters degree emphasis coursework quantitative nature e g statistics computer science engineering mathematics data sciences sql plsql etl batch stream processing modeling open source technologies spark kafka hive architecting big volumes cloud aws java scala programming supporting projects machine create design maintain reusable datasets analysis scientists assess sources better understand availability governance best practices structures integrity querying interpret business needs requests rapidly implement effective technical solutions enhance extract transform load processes write queries answer questions stakeholders code repository scripts python r products dashboards reports technology teams baqa dev admin capture testing automate improve creationmaintenance
15,"    Preeminent expert in MySQL with at least 5 years demonstrated experience working with large databases Technical Bachelorâs degree and 8+ years professional experience Expert level ability writing advanced SQL queries and extensive experience in query optimization.  Advanced experience in scalable data and full text indexing solutions such as Apache Solr, or Elastic Search/Logstash/Kibana  ELK stack  Experienced Linux user and comfortable administrating databases from the Linux command line.  Strong initiative and self âmotivated to work independently.  Experience with database backup/restoration and disaster recovery.  ",preeminent expert mysql least demonstrated databases technical bachelors degree professional expert level writing advanced sql queries extensive query optimization advanced scalable data full text indexing solutions apache solr elastic searchlogstashkibana elk stack experienced linux user comfortable administrating databases linux command line initiative self motivated independently database backuprestoration disaster recovery,preeminent expert mysql least demonstrated databases technical bachelors degree professional level writing advanced sql queries extensive query optimization scalable data full text indexing solutions apache solr elastic searchlogstashkibana elk stack experienced linux user comfortable administrating command line initiative self motivated independently database backuprestoration disaster recovery
16,"1 - 2 yearsâ experience Azure SQL, MySQL and other Cloud Data ServicesExperience with one or more of the following technologies is required   Support Encryption of Data at Rest with Keys managed in Azure Key VaultImplement highly available Business Intelligence, BigData and Integration systemsCreate development standards, that comply with enterprise architecture guidelines and InfoSec rulesWork with internal partners and external vendors in order to test and validate infrastructure in the cloud environmentCreate database backup and archival strategies for Cloud native dataElaborate and propose on data integration methodologies between cloud-to-cloud and on-premises-to-cloud systemsDeploy integration systems leveraging high security standardsConfigure integration, database and BigData systems with key management and encryption systemsCollaborate with members of teams on different streams of the project, such as  but not limited to   Solutions development, DevOps, Network, Infrastructure  ",azure sql mysql cloud data servicesexperience one following technologies support encryption data rest keys managed azure key vaultimplement highly available business intelligence bigdata integration systemscreate development standards comply enterprise architecture guidelines infosec ruleswork internal partners external vendors order test validate infrastructure cloud environmentcreate database backup archival strategies cloud native dataelaborate propose data integration methodologies cloudtocloud onpremisestocloud systemsdeploy integration systems leveraging security standardsconfigure integration database bigdata systems key management encryption systemscollaborate members teams different streams project limited solutions development devops network infrastructure,azure sql mysql cloud data servicesexperience one following technologies support encryption rest keys managed key vaultimplement highly available business intelligence bigdata integration systemscreate development standards comply enterprise architecture guidelines infosec ruleswork internal partners external vendors order test validate infrastructure environmentcreate database backup archival strategies native dataelaborate propose methodologies cloudtocloud onpremisestocloud systemsdeploy systems leveraging security standardsconfigure management systemscollaborate members teams different streams project limited solutions devops network
17," 5+ years of work experience with ETL and data modeling 5+ years of work experience with architecting and solutioning Experience in estimating work and defining an implementation plan 3+ year of experience with the suite of open source big data technologies and platforms  Cloudera/Hortonworks, Spark, Kafka, Presto, Hive, Cassandra  3+ year of experience in architecting and building scalable data platforms processing data on a terabyte or petabyte scale 3+ year of experience with Cloud Technologies  AWS, Azure, Google, etc.   5+ years of experience with at least one SQL language such as T-SQL or PL/SQL  5+ years of work experience with ETL and data modeling 5+ years of work experience with architecting and solutioning Experience in estimating work and defining an implementation plan 3+ year of experience with the suite of open source big data technologies and platforms  Cloudera/Hortonworks, Spark, Kafka, Presto, Hive, Cassandra  3+ year of experience in architecting and building scalable data platforms processing data on a terabyte or petabyte scale 3+ year of experience with Cloud Technologies  AWS, Azure, Google, etc.   5+ years of experience with at least one SQL language such as T-SQL or PL/SQL   ",etl data modeling architecting solutioning estimating defining implementation plan year suite open source big data technologies platforms clouderahortonworks spark kafka presto hive cassandra year architecting building scalable data platforms processing data terabyte petabyte scale year cloud technologies aws azure google least one sql language tsql plsql etl data modeling architecting solutioning estimating defining implementation plan year suite open source big data technologies platforms clouderahortonworks spark kafka presto hive cassandra year architecting building scalable data platforms processing data terabyte petabyte scale year cloud technologies aws azure google least one sql language tsql plsql,etl data modeling architecting solutioning estimating defining implementation plan year suite open source big technologies platforms clouderahortonworks spark kafka presto hive cassandra building scalable processing terabyte petabyte scale cloud aws azure google least one sql language tsql plsql
18," BS in technical field and proficiency in at least programming language  Java, Python, etc.   Demonstrable experience with Google Cloud Platform  GCP  technologies, to include tools like  BigQuery, BigTable, Cloud Spanner, KubeFlow, Kubernetes Engine, ML Engine, Compute Engine, DataFlow, etc.  Minimum of three years of experience architecting data analytics and ETL pipelines in cloud environments Experience cleaning and wrangling data, and working with complex data models   BS in technical field and proficiency in at least programming language  Java, Python, etc.   Demonstrable experience with Google Cloud Platform  GCP  technologies, to include tools like  BigQuery, BigTable, Cloud Spanner, KubeFlow, Kubernetes Engine, ML Engine, Compute Engine, DataFlow, etc.  Minimum of three years of experience architecting data analytics and ETL pipelines in cloud environments Experience cleaning and wrangling data, and working with complex data models  ",bs technical proficiency least programming language java python demonstrable google cloud platform gcp technologies include tools like bigquery bigtable cloud spanner kubeflow kubernetes engine ml engine compute engine dataflow minimum three architecting data analytics etl pipelines cloud environments cleaning wrangling data complex data models bs technical proficiency least programming language java python demonstrable google cloud platform gcp technologies include tools like bigquery bigtable cloud spanner kubeflow kubernetes engine ml engine compute engine dataflow minimum three architecting data analytics etl pipelines cloud environments cleaning wrangling data complex data models,bs technical proficiency least programming language java python demonstrable google cloud platform gcp technologies include tools like bigquery bigtable spanner kubeflow kubernetes engine ml compute dataflow minimum three architecting data analytics etl pipelines environments cleaning wrangling complex models
19," BS/MS/PhD in Computer Science or a related field.  7+ years of relevant engineering work experience and 2+ hands-on technical management experience.  Experience designing and delivering frameworks to facilitate the data development lifecycle  e. g. , mainly testing and deploying pipeline code .  Demonstrated experience working with internal customers and/or end users.  Experience in data integration, ETL, or pipeline design and implementation.  Use and development of open source technologies such as Hadoop, Kafka, or Spark.  Solid understanding of data modeling best practices.  Experience designing and deploying high performance systems with robust monitoring and logging practices.  Knowledge of core ML concepts  e. g. , feature discovery and engineering, model validation, retraining strategies .  Knowledge of relational databases and query authoring.  Ability to obtain a Department of Defense security clearance up to the Top Secret SCI level  Develop and automate large scale, high-performance data processing systems and tools to improve data quality and volume, accelerate iteration cycles for anyone working with data in DoD, and improve our ability to deliver AI-enabled capabilities as a Department.  Understand the data needs of our internal teams and abstract problems and requests to build data engineering solutions along with your partners in engineering and design.  Be the champion for the correct use of data and help establish Department-wide best practices.  Write technical papers and blog posts.   BS/MS/PhD in Computer Science or a related field.  7+ years of relevant engineering work experience and 2+ hands-on technical management experience.  Experience designing and delivering frameworks to facilitate the data development lifecycle  e. g. , mainly testing and deploying pipeline code .  Demonstrated experience working with internal customers and/or end users.  Experience in data integration, ETL, or pipeline design and implementation.  Use and development of open source technologies such as Hadoop, Kafka, or Spark.  Solid understanding of data modeling best practices.  Experience designing and deploying high performance systems with robust monitoring and logging practices.  Knowledge of core ML concepts  e. g. , feature discovery and engineering, model validation, retraining strategies .  Knowledge of relational databases and query authoring.  Ability to obtain a Department of Defense security clearance up to the Top Secret SCI level  BS/MS/PhD in Computer Science or a related field.  7+ years of relevant engineering work experience and 2+ hands-on technical management experience.  Experience designing and delivering frameworks to facilitate the data development lifecycle  e. g. , mainly testing and deploying pipeline code .  Demonstrated experience working with internal customers and/or end users.  Experience in data integration, ETL, or pipeline design and implementation.  Use and development of open source technologies such as Hadoop, Kafka, or Spark.  Solid understanding of data modeling best practices.  Experience designing and deploying high performance systems with robust monitoring and logging practices.  Knowledge of core ML concepts  e. g. , feature discovery and engineering, model validation, retraining strategies .  Knowledge of relational databases and query authoring.  Ability to obtain a Department of Defense security clearance up to the Top Secret SCI level ",bsmsphd computer science relevant engineering handson technical management designing delivering frameworks facilitate data development lifecycle e g mainly testing deploying pipeline code demonstrated internal customers andor end users data integration etl pipeline design implementation use development open source technologies hadoop kafka spark solid understanding data modeling best practices designing deploying performance systems robust monitoring logging practices core ml concepts e g feature discovery engineering model validation retraining strategies relational databases query authoring obtain department defense security clearance top secret sci level develop automate scale highperformance data processing systems tools improve data volume accelerate iteration cycles anyone data dod improve deliver aienabled capabilities department understand data needs internal teams abstract problems requests build data engineering solutions along partners engineering design champion correct use data help establish departmentwide best practices write technical papers blog posts bsmsphd computer science relevant engineering handson technical management designing delivering frameworks facilitate data development lifecycle e g mainly testing deploying pipeline code demonstrated internal customers andor end users data integration etl pipeline design implementation use development open source technologies hadoop kafka spark solid understanding data modeling best practices designing deploying performance systems robust monitoring logging practices core ml concepts e g feature discovery engineering model validation retraining strategies relational databases query authoring obtain department defense security clearance top secret sci level bsmsphd computer science relevant engineering handson technical management designing delivering frameworks facilitate data development lifecycle e g mainly testing deploying pipeline code demonstrated internal customers andor end users data integration etl pipeline design implementation use development open source technologies hadoop kafka spark solid understanding data modeling best practices designing deploying performance systems robust monitoring logging practices core ml concepts e g feature discovery engineering model validation retraining strategies relational databases query authoring obtain department defense security clearance top secret sci level,bsmsphd computer science relevant engineering handson technical management designing delivering frameworks facilitate data development lifecycle e g mainly testing deploying pipeline code demonstrated internal customers andor end users integration etl design implementation use open source technologies hadoop kafka spark solid understanding modeling best practices performance systems robust monitoring logging core ml concepts feature discovery model validation retraining strategies relational databases query authoring obtain department defense security clearance top secret sci level develop automate scale highperformance processing tools improve volume accelerate iteration cycles anyone dod deliver aienabled capabilities understand needs teams abstract problems requests build solutions along partners champion correct help establish departmentwide write papers blog posts
